symbol,symbol_era_id,resolution_status,resolution_disposition,evidence_tier,research_route,instrument_type,historical_issuer_name,event_type,event_date,successor,primary_source_url,secondary_source_url,source_note,resolver
MINDP,MINDP#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161227,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MIW,MIW#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170627,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MIW,MIW#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MLPJ,MLPJ#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170712,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MMDM,MMDM#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20171003,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=5, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MOM,MOM#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MOXC,MOXC#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170315,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MPCT,MPCT#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170208,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MPCT,MPCT#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170316,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MSBF,MSBF#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161214,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MSCA,MSCA#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170703,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MSCA,MSCA#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MSLI,MSLI#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170329,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MTFB,MTFB#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161221,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MTGEP,MTGEP#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161212,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MTGEP,MTGEP#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170103,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MTGEP,MTGEP#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170123,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
MVCB,MVCB#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161227,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NEWTZ,NEWTZ#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170330,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NFEC,NFEC#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170511,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NFO,NFO#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170324,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NHLD,NHLD#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161216,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NJV,NJV#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170531,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NJV,NJV#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20171013,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=5, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NPN,NPN#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=4, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NYMTP,NYMTP#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20171013,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
NYV,NYV#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170801,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OACQR,OACQR#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161229,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OACQR,OACQR#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20171003,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=5, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OAPH,OAPH#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170525,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OAPH,OAPH#009,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20171003,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=5, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OASI,OASI#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170105,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OASI,OASI#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170424,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OASI,OASI#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170620,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OFED,OFED#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170223,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OIIL,OIIL#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170124,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OIIL,OIIL#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170222,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OIIL,OIIL#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170412,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OIIL,OIIL#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170515,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OLD,OLD#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170126,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OLD,OLD#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170320,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OLEM,OLEM#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=4, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ONVI,ONVI#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170324,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ONVI,ONVI#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170419,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ONVI,ONVI#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170728,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OTEL,OTEL#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170103,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OTTW,OTTW#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170522,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
OTTW,OTTW#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170707,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAACR,PAACR#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170324,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAF,PAF#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170214,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAF,PAF#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170811,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAF,PAF#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170901,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAF,PAF#008,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=4, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PAGG,PAGG#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170607,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PATI,PATI#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161214,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PBBI,PBBI#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170303,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PBSK,PBSK#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170201,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PBSK,PBSK#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170424,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PMPT,PMPT#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170119,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PMPT,PMPT#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170217,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
POPE,POPE#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170503,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PTM,PTM#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170508,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PTNR,PTNR#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170803,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PUW,PUW#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170417,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PVTBP,PVTBP#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170106,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PWC,PWC#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170210,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PWC,PWC#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PXLV,PXLV#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170112,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PXR,PXR#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20161227,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
PZI,PZI#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170124,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QDEU,QDEU#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170510,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QESP,QESP#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170613,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QESP,QESP#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170630,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QMN,QMN#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170609,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QQQC,QQQC#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170110,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
QVCB,QVCB#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170328,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=2, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
